status	group_id	counts	name	group_domain	group_link	post_link	source_repost_link
	144809791	1	Отдам даром г. Остров и Псковская область	club144809791	https://vk.com/club144809791	https://vk.com/feed?w=wall-144809791_39352	https://vk.com/feed?w=wall-40568912_148436
	124876907	1	Отдам даром в Санкт-Петербурге	club124876907	https://vk.com/club124876907	https://vk.com/feed?w=wall-124876907_10662	https://vk.com/feed?w=wall-40568912_154055
	78574685	1	Отдам даром в  Бугульме	club78574685	https://vk.com/club78574685	https://vk.com/feed?w=wall-78574685_92621	https://vk.com/feed?w=wall-40568912_150617
	70287403	1	Отдам даром Егорьевск	club70287403	https://vk.com/club70287403	https://vk.com/feed?w=wall-70287403_32306	https://vk.com/feed?w=wall-40568912_153354
	105271213	1	Отдам даром Великий Устюг	club105271213	https://vk.com/club105271213	https://vk.com/feed?w=wall-105271213_111589	https://vk.com/feed?w=wall-40568912_135452
	43853783	1	Отдам даром Белгород	club43853783	https://vk.com/club43853783	https://vk.com/feed?w=wall-43853783_118370	https://vk.com/feed?w=wall-40568912_149762
	71968484	1	Отдам даром × Приму в дар × Обменяю	club71968484	https://vk.com/club71968484	https://vk.com/feed?w=wall-71968484_450454	https://vk.com/feed?w=wall-40568912_152452
	119401952	1	Отдам даром «Кольчугино»	club119401952	https://vk.com/club119401952	https://vk.com/feed?w=wall-119401952_75385	https://vk.com/feed?w=wall-40568912_156719
	1239965	1	Отдам даром | Обьявления | Новосибирск	club1239965	https://vk.com/club1239965	https://vk.com/feed?w=wall-1239965_398798	https://vk.com/feed?w=wall-40568912_149927
	126998002	1	Отдам даром | Елец	club126998002	https://vk.com/club126998002	https://vk.com/feed?w=wall-126998002_96347	https://vk.com/feed?w=wall-40568912_147222
	76755782	1	Отдам даром (Калуга)	club76755782	https://vk.com/club76755782	https://vk.com/feed?w=wall-76755782_171661	https://vk.com/feed?w=wall-40568912_157776
	171047163	1	Отдам в добрые руки. КАЛИНИНГРАД	club171047163	https://vk.com/club171047163	https://vk.com/feed?w=wall-171047163_6166	https://vk.com/feed?w=wall-40568912_150033
	126205038	1	Отдам в добрые руки | Белово	club126205038	https://vk.com/club126205038	https://vk.com/feed?w=wall-126205038_9954	https://vk.com/feed?w=wall-40568912_154492
	53052868	1	Отдам Даром/Продам Таганрог	club53052868	https://vk.com/club53052868	https://vk.com/feed?w=wall-53052868_15669	https://vk.com/feed?w=wall-40568912_143099
	127938203	1	Отдам Даром/Обмен | Бесплатный Ханты-Мансийск	club127938203	https://vk.com/club127938203	https://vk.com/feed?w=wall-127938203_59690	https://vk.com/feed?w=wall-40568912_142674
	136609755	1	Отдам Даром, Обмен. Архангельск	club136609755	https://vk.com/club136609755	https://vk.com/feed?w=wall-136609755_124655	https://vk.com/feed?w=wall-40568912_140367
	9111741	1	Отдам Даром Сургут	club9111741	https://vk.com/club9111741	https://vk.com/feed?w=wall-9111741_94756	https://vk.com/feed?w=wall-40568912_137249
	24961287	1	Отдам Даром Продам Волгоград Волжский	club24961287	https://vk.com/club24961287	https://vk.com/feed?w=wall-24961287_3247431	https://vk.com/feed?w=wall-40568912_151712
	91769756	1	Отдам Даром Жуковский Раменское	club91769756	https://vk.com/club91769756	https://vk.com/feed?w=wall-91769756_251806	https://vk.com/feed?w=wall-40568912_153755
	124691497	1	Отдам Даром [Лысьва]	club124691497	https://vk.com/club124691497	https://vk.com/feed?w=wall-124691497_133411	https://vk.com/feed?w=wall-40568912_140892
	39953009	1	Отдам Даром / Барахолка Йошкар Ола	club39953009	https://vk.com/club39953009	https://vk.com/feed?w=wall-39953009_597409	https://vk.com/feed?w=wall-40568912_149981
	105527421	1	Отдам Даром  Нефтеюганск	club105527421	https://vk.com/club105527421	https://vk.com/feed?w=wall-105527421_22206	https://vk.com/feed?w=wall-40568912_137389
	103606006	1	Отдам Бесплатно Даром Пенза	club103606006	https://vk.com/club103606006	https://vk.com/feed?w=wall-103606006_294643	https://vk.com/feed?w=wall-40568912_151960
	100160961	1	Отдам БЕСПЛАТНО Учалы	club100160961	https://vk.com/club100160961	https://vk.com/feed?w=wall-100160961_72047	https://vk.com/feed?w=wall-40568912_143696
	89507408	1	Отдам БЕСПЛАТНО Талица	club89507408	https://vk.com/club89507408	https://vk.com/feed?w=wall-89507408_6559	https://vk.com/feed?w=wall-40568912_143146
	99912464	1	Отдам БЕСПЛАТНО Нижневартовск	club99912464	https://vk.com/club99912464	https://vk.com/feed?w=wall-99912464_27319	https://vk.com/feed?w=wall-40568912_150896
	99824464	1	Отдам БЕСПЛАТНО Мурманск	club99824464	https://vk.com/club99824464	https://vk.com/feed?w=wall-99824464_31448	https://vk.com/feed?w=wall-40568912_146418
	124103835	1	Отдам БЕСПЛАТНО ДАРОМ Иркутск	club124103835	https://vk.com/club124103835	https://vk.com/feed?w=wall-124103835_113848	https://vk.com/feed?w=wall-40568912_154144
	157825761	1	Осторожно, Тверь!	club157825761	https://vk.com/club157825761	https://vk.com/feed?w=wall-157825761_339811	https://vk.com/feed?w=wall-40568912_137336
	20014632	1	Осташков- Барахолка	club20014632	https://vk.com/club20014632	https://vk.com/feed?w=wall-20014632_765385	https://vk.com/feed?w=wall-40568912_134482
	126466800	1	Особенные животные ждут хозяев! Крым	club126466800	https://vk.com/club126466800	https://vk.com/feed?w=wall-126466800_21307	https://vk.com/feed?w=wall-40568912_150875
	197806960	1	"Осинский приют для бездомных животных ""ДРУГ"""	club197806960	https://vk.com/club197806960	https://vk.com/feed?w=wall-197806960_1019	https://vk.com/feed?w=wall-40568912_134550
	32465405	1	"Организация по защите животных ""ДЖУЛЬБАРС"""	club32465405	https://vk.com/club32465405	https://vk.com/feed?w=wall-32465405_69811	https://vk.com/feed?w=wall-40568912_142418
	128518805	1	Опочка_INFO	club128518805	https://vk.com/club128518805	https://vk.com/feed?w=wall-128518805_179532	https://vk.com/feed?w=wall-40568912_157893
	55345266	1	Оперативное оповещение о пропавших	club55345266	https://vk.com/club55345266	https://vk.com/feed?w=wall-55345266_28383	https://vk.com/feed?w=wall-79776207_44640
	46249401	1	Онлайн Вологда	club46249401	https://vk.com/club46249401	https://vk.com/feed?w=wall-46249401_10983528	https://vk.com/feed?w=wall-40568912_133385
	26290186	1	Онега. Доска Объявлений	club26290186	https://vk.com/club26290186	https://vk.com/feed?w=wall-26290186_107034	https://vk.com/feed?w=wall-40568912_141026
	75738540	1	Ольгинская	club75738540	https://vk.com/club75738540	https://vk.com/feed?w=wall-75738540_69984	https://vk.com/feed?w=wall-40568912_135645
	150513888	1	Окуловка-Боровичи ДТП ЧП	club150513888	https://vk.com/club150513888	https://vk.com/feed?w=wall-150513888_1423	https://vk.com/feed?w=wall-40568912_133254
	190446748	1	Октябрьский район. Новосибирск	club190446748	https://vk.com/club190446748	https://vk.com/feed?w=wall-190446748_33859	https://vk.com/feed?w=wall-40568912_155786
	199027839	1	Однажды в Черлаке	club199027839	https://vk.com/club199027839	https://vk.com/feed?w=wall-199027839_16248	https://vk.com/feed?w=wall-40568912_148896
	74370092	1	ОвчаркаХэлп- мы помогаем бездомным овчаркам	club74370092	https://vk.com/club74370092	https://vk.com/feed?w=wall-74370092_6149	https://vk.com/feed?w=wall-76405869_34913
	177761111	1	Объявления|Севастополя|Жильё|Работа|Услуги|Ищу|	club177761111	https://vk.com/club177761111	https://vk.com/feed?w=wall-177761111_2288	https://vk.com/feed?w=wall-40568912_134546
	115946116	1	Объявления.Бавлы.Октябрьский.Туймазы.Бугульма	club115946116	https://vk.com/club115946116	https://vk.com/feed?w=wall-115946116_85843	https://vk.com/feed?w=wall-40568912_148637
	75331701	1	Объявления. Торжок.	club75331701	https://vk.com/club75331701	https://vk.com/feed?w=wall-75331701_308852	https://vk.com/feed?w=wall-40568912_137104
	72711048	1	Объявления. Знаменск.	club72711048	https://vk.com/club72711048	https://vk.com/feed?w=wall-72711048_419186	https://vk.com/feed?w=wall-40568912_151757
	38942453	1	Объявления, обмен и продажа в Кургане	club38942453	https://vk.com/club38942453	https://vk.com/feed?w=wall-38942453_83224	https://vk.com/feed?w=wall-40568912_151225
	177542637	1	Объявления(куплю - продам) Запруд - Гарцы	club177542637	https://vk.com/club177542637	https://vk.com/feed?w=wall-177542637_3788	https://vk.com/feed?w=wall-40568912_145120
	93517590	1	Объявления • Ипатовский район	club93517590	https://vk.com/club93517590	https://vk.com/feed?w=wall-93517590_276895	https://vk.com/feed?w=wall-40568912_157385
	199845322	1	Объявления от частных лиц и бизнеса VAOR.RU	club199845322	https://vk.com/club199845322	https://vk.com/feed?w=wall-199845322_15267	https://vk.com/feed?w=wall-40568912_146854
	197914765	1	Объявления мкр. Куровской	club197914765	https://vk.com/club197914765	https://vk.com/feed?w=wall-197914765_304	https://vk.com/feed?w=wall-40568912_134128
	106641462	1	Объявления и Новости  Козьмодемьянск-ПОКУПКИН	club106641462	https://vk.com/club106641462	https://vk.com/feed?w=wall-106641462_97259	https://vk.com/feed?w=wall-40568912_146695
	1930121	1	Объявления город Чехов	club1930121	https://vk.com/club1930121	https://vk.com/feed?w=wall-1930121_59373	https://vk.com/feed?w=wall-186896272_4344
	88199749	1	Объявления г.Нелидово	club88199749	https://vk.com/club88199749	https://vk.com/feed?w=wall-88199749_338164	https://vk.com/feed?w=wall-40568912_157213
	73126938	1	Объявления в Тынде	club73126938	https://vk.com/club73126938	https://vk.com/feed?w=wall-73126938_291908	https://vk.com/feed?w=wall-40568912_151595
	123768269	1	Объявления в Сосновском	club123768269	https://vk.com/club123768269	https://vk.com/feed?w=wall-123768269_38672	https://vk.com/feed?w=wall-40568912_135548
	153085365	1	Объявления Яшалта/Яшалтинский район	club153085365	https://vk.com/club153085365	https://vk.com/feed?w=wall-153085365_5405	https://vk.com/feed?w=wall-40568912_135720
	51855330	1	Объявления Шарья Ветлужский	club51855330	https://vk.com/club51855330	https://vk.com/feed?w=wall-51855330_52797	https://vk.com/feed?w=wall-40568912_152987
	178928738	1	Объявления Шарья | Свежие объявления в Шарье	club178928738	https://vk.com/club178928738	https://vk.com/feed?w=wall-178928738_14186	https://vk.com/feed?w=wall-40568912_150852
	56295645	1	Объявления Чита Скупка техники Чита	club56295645	https://vk.com/club56295645	https://vk.com/feed?w=wall-56295645_127047	https://vk.com/feed?w=wall-40568912_141497
	64239643	1	Объявления Хвойная	club64239643	https://vk.com/club64239643	https://vk.com/feed?w=wall-64239643_236723	https://vk.com/feed?w=wall-40568912_158168
	1507806	1	Объявления Тюмень	club1507806	https://vk.com/club1507806	https://vk.com/feed?w=wall-1507806_325980	https://vk.com/feed?w=wall-40568912_156506
	126471442	1	Объявления Троицк. Покупка, продажа. Челябинская	club126471442	https://vk.com/club126471442	https://vk.com/feed?w=wall-126471442_18460	https://vk.com/feed?w=wall-40568912_159090
	128924877	1	Объявления Таштагольского района	club128924877	https://vk.com/club128924877	https://vk.com/feed?w=wall-128924877_21073	https://vk.com/feed?w=wall-40568912_145659
	169925219	1	Объявления Строитель	club169925219	https://vk.com/club169925219	https://vk.com/feed?w=wall-169925219_18513	https://vk.com/feed?w=wall-40568912_133900
	59356018	1	Объявления Севастополя | Форум l Реклама l Доска	club59356018	https://vk.com/club59356018	https://vk.com/feed?w=wall-59356018_109934	https://vk.com/feed?w=wall-40568912_147453
	74333753	1	"Объявления Севастополя ""ДОСКА"""	club74333753	https://vk.com/club74333753	https://vk.com/feed?w=wall-74333753_600532	https://vk.com/feed?w=wall-40568912_137159
	68353578	1	Объявления Севастополя	club68353578	https://vk.com/club68353578	https://vk.com/feed?w=wall-68353578_51813	https://vk.com/feed?w=wall-40568912_156075
	69080059	1	Объявления Севастополя	club69080059	https://vk.com/club69080059	https://vk.com/feed?w=wall-69080059_125833	https://vk.com/feed?w=wall-40568912_145861
	121439321	1	Объявления Рязань	club121439321	https://vk.com/club121439321	https://vk.com/feed?w=wall-121439321_187920	https://vk.com/feed?w=wall-40568912_148123
	98158038	1	Объявления Ртищево	club98158038	https://vk.com/club98158038	https://vk.com/feed?w=wall-98158038_166703	https://vk.com/feed?w=wall-40568912_141337
	140580863	1	Объявления Пионерский Светлогорск Зеленоградск	club140580863	https://vk.com/club140580863	https://vk.com/feed?w=wall-140580863_24374	https://vk.com/feed?w=wall-40568912_149559
	110723877	1	Объявления Пески/Подсказано	club110723877	https://vk.com/club110723877	https://vk.com/feed?w=wall-110723877_7002	https://vk.com/feed?w=wall-40568912_149254
	75655388	1	Объявления ПО ВОРОНЕЖСКОЙ ОБЛАСТИ	club75655388	https://vk.com/club75655388	https://vk.com/feed?w=wall-75655388_117759	https://vk.com/feed?w=wall-40568912_143331
	50612134	1	Объявления Отрадный Кинель-Черкассы	club50612134	https://vk.com/club50612134	https://vk.com/feed?w=wall-50612134_1138602	https://vk.com/feed?w=wall-40568912_154666
	176186353	1	Объявления Нижний, Павлово, Ворсма.	club176186353	https://vk.com/club176186353	https://vk.com/feed?w=wall-176186353_29044	https://vk.com/feed?w=wall-40568912_148227
	81912065	1	Объявления Маркс ('это не группа Наш Маркс)	club81912065	https://vk.com/club81912065	https://vk.com/feed?w=wall-81912065_69416	https://vk.com/feed?w=wall-40568912_153008
	91980728	1	Объявления Лосино-Петровский Монино Свердловский	club91980728	https://vk.com/club91980728	https://vk.com/feed?w=wall-91980728_6649	https://vk.com/feed?w=wall-40568912_148537
	37134951	1	Объявления Кургана	club37134951	https://vk.com/club37134951	https://vk.com/feed?w=wall-37134951_114999	https://vk.com/feed?w=wall-40568912_142297
	112534731	1	Объявления Кулебаки, Выкса, Навашино, Муром	club112534731	https://vk.com/club112534731	https://vk.com/feed?w=wall-112534731_30219	https://vk.com/feed?w=wall-40568912_137167
	109924695	1	Объявления Кузьминки Выхино Текстильщики	club109924695	https://vk.com/club109924695	https://vk.com/feed?w=wall-109924695_13139	https://vk.com/feed?w=wall-40568912_156867
	41786961	1	Объявления Краснодара Барахолка	club41786961	https://vk.com/club41786961	https://vk.com/feed?w=wall-41786961_22948	https://vk.com/feed?w=wall-40568912_147357
	182648855	1	Объявления Котлас | Котласский район	club182648855	https://vk.com/club182648855	https://vk.com/feed?w=wall-182648855_1220	https://vk.com/feed?w=wall-40568912_141841
	181767381	1	Объявления Ковдор	club181767381	https://vk.com/club181767381	https://vk.com/feed?w=wall-181767381_16458	https://vk.com/feed?w=wall-40568912_150142
	66248965	1	Объявления Кемерово	club66248965	https://vk.com/club66248965	https://vk.com/feed?w=wall-66248965_438686	https://vk.com/feed?w=wall-40568912_152171
	126261174	1	Объявления Канск	club126261174	https://vk.com/club126261174	https://vk.com/feed?w=wall-126261174_120479	https://vk.com/feed?w=wall-40568912_156870
	63569933	1	Объявления Калтан - Осинники - Новокузнецк	club63569933	https://vk.com/club63569933	https://vk.com/feed?w=wall-63569933_85364	https://vk.com/feed?w=wall-40568912_151422
	54731641	1	Объявления Ижевск	club54731641	https://vk.com/club54731641	https://vk.com/feed?w=wall-54731641_59189	https://vk.com/feed?w=wall-40568912_140197
	5945070	1	Объявления Ивдель - Барахолка	club5945070	https://vk.com/club5945070	https://vk.com/feed?w=wall-5945070_215726	https://vk.com/feed?w=wall-40568912_143119
	98372922	1	Объявления Енисейск- Лесосибирск	club98372922	https://vk.com/club98372922	https://vk.com/feed?w=wall-98372922_6347	https://vk.com/feed?w=wall-40568912_148902
	102037413	1	Объявления Еманжелинск #ЕО	club102037413	https://vk.com/club102037413	https://vk.com/feed?w=wall-102037413_243718	https://vk.com/feed?w=wall-40568912_135149
	38814276	1	Объявления Гусиноозерск	club38814276	https://vk.com/club38814276	https://vk.com/feed?w=wall-38814276_64735	https://vk.com/feed?w=wall-40568912_149646
	57400369	1	Объявления Губкин	club57400369	https://vk.com/club57400369	https://vk.com/feed?w=wall-57400369_153886	https://vk.com/feed?w=wall-40568912_154390
	9141824	1	Объявления Горно-Алтайск - Бийск - Барнаул	club9141824	https://vk.com/club9141824	https://vk.com/feed?w=wall-9141824_157591	https://vk.com/feed?w=wall-40568912_144550
	150804987	1	Объявления Воронеж Барахолка • Отдам даром	club150804987	https://vk.com/club150804987	https://vk.com/feed?w=wall-150804987_30728	https://vk.com/feed?w=wall-40568912_151740
	61300288	1	Объявления Бугуруслан	club61300288	https://vk.com/club61300288	https://vk.com/feed?w=wall-61300288_263002	https://vk.com/feed?w=wall-40568912_138655
	86629808	1	Объявления Болотное	club86629808	https://vk.com/club86629808	https://vk.com/feed?w=wall-86629808_358052	https://vk.com/feed?w=wall-40568912_149680
	34249989	1	Объявления Билимбай Первоуральск	club34249989	https://vk.com/club34249989	https://vk.com/feed?w=wall-34249989_13382	https://vk.com/feed?w=wall-40568912_157842
	70925205	1	Объявления Арчаглы-Аят	club70925205	https://vk.com/club70925205	https://vk.com/feed?w=wall-70925205_14723	https://vk.com/feed?w=wall-40568912_154411
	9364037	1	Объявления Абакан | Барахолка19	club9364037	https://vk.com/club9364037	https://vk.com/feed?w=wall-9364037_253153	https://vk.com/feed?w=wall-40568912_142681
	144864186	1	Объявления | Курск	club144864186	https://vk.com/club144864186	https://vk.com/feed?w=wall-144864186_48648	https://vk.com/feed?w=wall-40568912_146866
	132985031	1	Объявления | Кропоткин - Гулькевичи	club132985031	https://vk.com/club132985031	https://vk.com/feed?w=wall-132985031_51967	https://vk.com/feed?w=wall-40568912_146000
	131563475	1	Объявления | ЗАТОН | МИХАЙЛОВКА | МИЛОВКА | УФА	club131563475	https://vk.com/club131563475	https://vk.com/feed?w=wall-131563475_16423	https://vk.com/feed?w=wall-40568912_139697
	162710995	1	Объявления | Жирновск	club162710995	https://vk.com/club162710995	https://vk.com/feed?w=wall-162710995_17296	https://vk.com/feed?w=wall-40568912_133461
	42352704	1	Объявления | Барда	club42352704	https://vk.com/club42352704	https://vk.com/feed?w=wall-42352704_261828	https://vk.com/feed?w=wall-40568912_138010
	98750319	1	Объявления | Барахолка Рославль - Десногорск	club98750319	https://vk.com/club98750319	https://vk.com/feed?w=wall-98750319_349340	https://vk.com/feed?w=wall-40568912_148353
	191580432	1	Объявления [ТК]	club191580432	https://vk.com/club191580432	https://vk.com/feed?w=wall-191580432_50303	https://vk.com/feed?w=wall-40568912_151403
	89939392	1	Объявления (Подслушано) Чертково	club89939392	https://vk.com/club89939392	https://vk.com/feed?w=wall-89939392_132412	https://vk.com/feed?w=wall-40568912_147002
	968727	1	Объявления #51 Мурманск	club968727	https://vk.com/club968727	https://vk.com/feed?w=wall-968727_58809	https://vk.com/feed?w=wall-40568912_139651
	134301235	1	Объявления  | Кстово	club134301235	https://vk.com/club134301235	https://vk.com/feed?w=wall-134301235_13941	https://vk.com/feed?w=wall-40568912_153095
	65773271	1	Объявление Колывань. Клв.	club65773271	https://vk.com/club65773271	https://vk.com/feed?w=wall-65773271_19762	https://vk.com/feed?w=wall-40568912_155102
	189286978	1	Объединённые сердца г. Унеча	club189286978	https://vk.com/club189286978	https://vk.com/feed?w=wall-189286978_1146	https://vk.com/feed?w=wall-40568912_141091
	39882792	1	"ОбществоПомощиБездомнымЖивотным ""Лучик надежды"""	club39882792	https://vk.com/club39882792	https://vk.com/feed?w=wall-39882792_25782	https://vk.com/feed?w=wall-40568912_138797
	187395293	1	Общество помощи Бездомным Животным г.Джанкой	club187395293	https://vk.com/club187395293	https://vk.com/feed?w=wall-187395293_3005	https://vk.com/feed?w=wall-40568912_150304
	180785610	1	Общественное мнение  Маркс	club180785610	https://vk.com/club180785610	https://vk.com/feed?w=wall-180785610_5253	https://vk.com/feed?w=wall-40568912_143210
	47397148	1	"Общественное Движение ""ЗООСПАС 54"""	club47397148	https://vk.com/club47397148	https://vk.com/feed?w=wall-47397148_228167	https://vk.com/feed?w=wall-40568912_158358
	81321882	1	Обсуждение людишек Куйбышева,Барабинска (18+)	club81321882	https://vk.com/club81321882	https://vk.com/feed?w=wall-81321882_898477	https://vk.com/feed?w=wall-40568912_140464
	93134966	1	Обоянская БарахолкА	club93134966	https://vk.com/club93134966	https://vk.com/feed?w=wall-93134966_133713	https://vk.com/feed?w=wall-40568912_148189
	41565427	1	Оболенск Отдам Даром	club41565427	https://vk.com/club41565427	https://vk.com/feed?w=wall-41565427_3300	https://vk.com/feed?w=wall-40568912_138045
	109225693	1	Обо всём в Шарье | г. Шарья	club109225693	https://vk.com/club109225693	https://vk.com/feed?w=wall-109225693_90059	https://vk.com/feed?w=wall-40568912_148468
	109907929	1	Обмен. Продажа. Дар. Москва	club109907929	https://vk.com/club109907929	https://vk.com/feed?w=wall-109907929_62919	https://vk.com/feed?w=wall-40568912_143756
	172557406	1	ОЦК Барахолка/Октябрьское/Красногвардейское/Крым	club172557406	https://vk.com/club172557406	https://vk.com/feed?w=wall-172557406_25112	https://vk.com/feed?w=wall-40568912_146367
	643638	1	ОФИЦИАЛЬНАЯ ГРУППА РАЙОНОВ БИРЮЛЕВО В  ЮАО	club643638	https://vk.com/club643638	https://vk.com/feed?w=wall-643638_2296396	https://vk.com/feed?w=wall-190807581_4694
	28915774	1	ОТС-Горсайт | Агентство новостей	club28915774	https://vk.com/club28915774	https://vk.com/feed?w=wall-28915774_31675	https://vk.com/feed?w=wall-40568912_155350
	13045648	1	ОТКРОЙ СЕРДЦЕ - ВОЛОНТЕРЫ В ЗАЩИТУ ЖИВОТНЫХ	club13045648	https://vk.com/club13045648	https://vk.com/feed?w=wall-13045648_514808	https://vk.com/feed?w=wall-40568912_149815
	172269276	1	ОТДАМ даром  КРАСНОКАМСК	club172269276	https://vk.com/club172269276	https://vk.com/feed?w=wall-172269276_4898	https://vk.com/feed?w=wall-40568912_154336
	109600779	1	ОТДАМ ДАРОМ-МУРМАНСК-ТЕРРИТОРИЯ ДОБРА!	club109600779	https://vk.com/club109600779	https://vk.com/feed?w=wall-109600779_116547	https://vk.com/feed?w=wall-40568912_144555
	83115870	1	ОТДАМ ДАРОМ ОБМЕН Североморск	club83115870	https://vk.com/club83115870	https://vk.com/feed?w=wall-83115870_16716	https://vk.com/feed?w=wall-40568912_145503
	141597041	1	ОТДАМ ДАРОМ ИЛИ ЗА | БЕСПЛАТНЫЙ МУРМАНСК	club141597041	https://vk.com/club141597041	https://vk.com/feed?w=wall-141597041_6827	https://vk.com/feed?w=wall-40568912_134824
	117176125	1	ОТДАМ ДАРОМ | ПРОДАМ | ХВАЛЫНСК	club117176125	https://vk.com/club117176125	https://vk.com/feed?w=wall-117176125_8356	https://vk.com/feed?w=wall-40568912_139854
	98809820	1	ОТДАМ ДАРОМ / ПРИМУ В ДАР ПОЛЕВСКОЙ	club98809820	https://vk.com/club98809820	https://vk.com/feed?w=wall-98809820_95039	https://vk.com/feed?w=wall-40568912_141331
	97271884	1	ОТДАМ БЕСПЛАТНО / за вкусняшку Чернушка	club97271884	https://vk.com/club97271884	https://vk.com/feed?w=wall-97271884_237034	https://vk.com/feed?w=wall-40568912_135158
	85387709	1	ОРСК онлайн	club85387709	https://vk.com/club85387709	https://vk.com/feed?w=wall-85387709_372546	https://vk.com/feed?w=wall-40568912_157350
	5946890	1	ОРСК | ORSK.ru	club5946890	https://vk.com/club5946890	https://vk.com/feed?w=wall-5946890_173671	https://vk.com/feed?w=wall-40568912_140120
	84677870	1	ОРЕХОВО-ЗУЕВО	club84677870	https://vk.com/club84677870	https://vk.com/feed?w=wall-84677870_544670	https://vk.com/feed?w=wall-40568912_151222
	101810127	1	ОРЕНБУРГ ОБЪЯВЛЕНИЯ	club101810127	https://vk.com/club101810127	https://vk.com/feed?w=wall-101810127_43910	https://vk.com/feed?w=wall-40568912_135830
	140692	1	ОРЕДЕЖ	club140692	https://vk.com/club140692	https://vk.com/feed?w=wall-140692_6825	https://vk.com/feed?w=wall-40568912_153869
	24749772	1	"ОПБЖ ""Зоозащита"" Череповец"	club24749772	https://vk.com/club24749772	https://vk.com/feed?w=wall-24749772_141742	https://vk.com/feed?w=wall-40568912_140548
	204123449	1	"ООО ""Добрый город"" (г. Курск)"	club204123449	https://vk.com/club204123449	https://vk.com/feed?w=wall-204123449_359	https://vk.com/feed?w=wall-40568912_146828
	22449385	1	"ОО ""Кот и Пес"" (ПБЖ) г. Орел"	club22449385	https://vk.com/club22449385	https://vk.com/feed?w=wall-22449385_398479	https://vk.com/feed?w=wall-40568912_141136
	25329717	1	"ОО ""КОВЧЕГ"" помощь бездомным животным в  г. Ялта"	club25329717	https://vk.com/club25329717	https://vk.com/feed?w=wall-25329717_122729	https://vk.com/feed?w=wall-40568912_148993
	149496031	1	ОКТЯБРЬСКИЙ ТУЙМАЗЫ	club149496031	https://vk.com/club149496031	https://vk.com/feed?w=wall-149496031_44289	https://vk.com/feed?w=wall-40568912_151706
	175815310	1	ОЗЕРКИ Коминтерн ДСК | Киров	club175815310	https://vk.com/club175815310	https://vk.com/feed?w=wall-175815310_44326	https://vk.com/feed?w=wall-40568912_148617
	116972955	1	ОД Канск. Продам до 300р	club116972955	https://vk.com/club116972955	https://vk.com/feed?w=wall-116972955_218316	https://vk.com/feed?w=wall-40568912_139756
	123218675	1	ОБЪЯВЛЕНИЯ и РЕКЛАМА В ГУСЬ-ХРУСТАЛЬНОМ	club123218675	https://vk.com/club123218675	https://vk.com/feed?w=wall-123218675_384184	https://vk.com/feed?w=wall-40568912_146405
	205585910	1	ОБЪЯВЛЕНИЯ г. Туймазы	club205585910	https://vk.com/club205585910	https://vk.com/feed?w=wall-205585910_881	https://vk.com/feed?w=wall-40568912_158348
	70616956	1	ОБЪЯВЛЕНИЯ в МРАКОВО	club70616956	https://vk.com/club70616956	https://vk.com/feed?w=wall-70616956_271592	https://vk.com/feed?w=wall-40568912_143865
	55667361	1	ОБЪЯВЛЕНИЯ ЭЛИСТА, КАЛМЫКИЯ	club55667361	https://vk.com/club55667361	https://vk.com/feed?w=wall-55667361_317144	https://vk.com/feed?w=wall-40568912_137800
	113047326	1	ОБЪЯВЛЕНИЯ СПУТНИК | ПЕНЗА	club113047326	https://vk.com/club113047326	https://vk.com/feed?w=wall-113047326_65002	https://vk.com/feed?w=wall-40568912_155435
	43700965	1	ОБЪЯВЛЕНИЯ СЛОБОДСКОЙ | СОРОКА	club43700965	https://vk.com/club43700965	https://vk.com/feed?w=wall-43700965_133305	https://vk.com/feed?w=wall-40568912_159449
	155233969	1	ОБЪЯВЛЕНИЯ СЕВАСТОПОЛЬ	club155233969	https://vk.com/club155233969	https://vk.com/feed?w=wall-155233969_36815	https://vk.com/feed?w=wall-40568912_156535
	156646415	1	ОБЪЯВЛЕНИЯ РТИЩЕВО	club156646415	https://vk.com/club156646415	https://vk.com/feed?w=wall-156646415_7743	https://vk.com/feed?w=wall-40568912_141787
	63245172	1	ОБЪЯВЛЕНИЯ РЕКЛАМА МИЧУРИНСК	club63245172	https://vk.com/club63245172	https://vk.com/feed?w=wall-63245172_183415	https://vk.com/feed?w=wall-40568912_157312
	6654334	1	ОБЪЯВЛЕНИЯ РЕКЛАМА < КУПИ-ПРОДАЙ> ТИХВИН	club6654334	https://vk.com/club6654334	https://vk.com/feed?w=wall-6654334_1342423	https://vk.com/feed?w=wall-40568912_151936
	102755613	1	ОБЪЯВЛЕНИЯ Копейка - Ноябрьск	club102755613	https://vk.com/club102755613	https://vk.com/feed?w=wall-102755613_38220	https://vk.com/feed?w=wall-40568912_133830
	108706894	1	ОБЪЯВЛЕНИЯ КУЗНЕЦК И РАЙОНЫ	club108706894	https://vk.com/club108706894	https://vk.com/feed?w=wall-108706894_87676	https://vk.com/feed?w=wall-40568912_153444
	184034882	1	ОБЪЯВЛЕНИЯ | БАРАХОЛКА | ВЕРХНЯЯ И НИЖНЯЯ САЛДА	club184034882	https://vk.com/club184034882	https://vk.com/feed?w=wall-184034882_20697	https://vk.com/feed?w=wall-40568912_159616
